date,close,adjusted_close
2011-01-03,79.5999984741211,64.57679748535156
2011-01-04,78.41999816894531,63.619476318359375
2011-01-05,79.33999633789062,64.36583709716797
2011-01-06,78.97000122070312,64.06572723388672
2011-01-07,78.5199966430664,63.70064163208008
2011-01-10,78.97000122070312,64.06572723388672
2011-01-11,79.29000091552734,64.32530212402344
2011-01-12,79.97000122070312,64.8769760131836
2011-01-13,79.94000244140625,64.85265350341797
2011-01-14,80.54000091552734,65.33938598632812
2011-01-18,80.5999984741211,65.3880844116211
2011-01-19,78.52999877929688,63.708744049072266
2011-01-20,77.70999908447266,63.043521881103516
2011-01-21,77.19000244140625,62.621646881103516
2011-01-24,77.76000213623047,63.084068298339844
2011-01-25,77.87999725341797,63.181434631347656
2011-01-26,79.12000274658203,64.18743133544922
2011-01-27,79.3499984741211,64.37397766113281
2011-01-28,77.41000366210938,62.80013656616211
2011-01-31,77.94999694824219,63.23820114135742
2011-02-01,79.75,64.69850158691406
2011-02-02,79.44999694824219,64.45509338378906
2011-02-03,79.7300033569336,64.68226623535156
2011-02-04,79.87000274658203,64.79583740234375
2011-02-07,80.66000366210938,65.4367446899414
2011-02-08,81.2300033569336,65.89918518066406
2011-02-09,80.87000274658203,65.60710906982422
2011-02-10,81.19000244140625,65.86671447753906
2011-02-11,82.06999969482422,66.58062744140625
2011-02-14,82.48999786376953,66.92140197753906
2011-02-15,82.0199966430664,66.54007720947266
2011-02-16,82.68000030517578,67.07551574707031
2011-02-17,83.26000213623047,67.54602813720703
2011-02-18,83.3499984741211,67.6190185546875
2011-02-22,81.20999908447266,65.8829345703125
2011-02-23,79.80999755859375,64.74720764160156
2011-02-24,80.31999969482422,65.16092681884766
2011-02-25,82.18000030517578,66.66987609863281
2011-02-28,82.2699966430664,66.74290466308594
2011-03-01,80.62000274658203,65.40430450439453
2011-03-02,80.95999908447266,65.68009948730469
2011-03-03,82.80000305175781,67.1728286743164
2011-03-04,82.44000244140625,66.88077545166016
2011-03-07,81.08999633789062,65.78557586669922
2011-03-08,82.41000366210938,66.85645294189453
