,research_2011_2018,research_2011_2018,research_2011_2018,research_2011_2018,research_2011_2018,research_2011_2018,oos_2019_2026,oos_2019_2026,oos_2019_2026,oos_2019_2026,oos_2019_2026,oos_2019_2026,full_sample,full_sample,full_sample,full_sample,full_sample,full_sample
,total_return,cagr,annualised_volatility,sharpe,max_drawdown,annual_turnover,total_return,cagr,annualised_volatility,sharpe,max_drawdown,annual_turnover,total_return,cagr,annualised_volatility,sharpe,max_drawdown,annual_turnover
Equal weight,0.522813314525632,0.054086430271928165,0.09870320071183211,0.5831264516003118,-0.14762649280003026,0.125248508946322,1.53623452794772,0.1294957361324356,0.12832613989830235,1.0136358944869315,-0.26921902777582574,0.0,2.862211707918405,0.09031689128043463,0.11416389054649662,0.8148316875465327,-0.2692190277758255,0.06399187404773994
12-1 momentum,0.6132369425986703,0.061729500850789876,0.11495564636864745,0.5787029235078256,-0.23841058314554764,4.634194831013916,2.453421480222326,0.17604835688321696,0.1718210251318008,1.0302598364921824,-0.24467620128861123,5.102803738317757,4.571187110258434,0.11618091924956109,0.1455925888320131,0.8281067883699105,-0.24467620128861112,4.863382427628238
Momentum inverse vol,0.6664811848403109,0.06605637412432186,0.10901049534827965,0.6414830974345715,-0.19509457066024738,5.702593977782213,2.0071342413619133,0.15494698820945363,0.14969028765570042,1.0376015106355767,-0.2316208718453937,7.165001753761473,4.011332633518671,0.10864197831971834,0.13051118767529607,0.855798123925006,-0.23162087184539404,6.417829472077809
Momentum regime filter,0.7158286066840276,0.06995991331495066,0.10227192518988354,0.7125233474840615,-0.18239795688746496,5.4610108239702955,0.8337451726960055,0.08256895336101322,0.12157168128856746,0.7136291371074348,-0.17916703448638926,6.924085498961789,2.146392424680546,0.07610829628846871,0.11211338691081718,0.7105528804963015,-0.18663647338788536,6.176572485736069
